config_id,benchmark_type,implementation,model_size,sequence_length,head_dim,batch_size,dtype,is_causal,compile_backend,compile_dynamic,compile_fullgraph,forward_cold_start_ms,backward_cold_start_ms,total_cold_start_ms,forward_ms_p20,forward_ms_p50,forward_ms_p80,backward_ms_p20,backward_ms_p50,backward_ms_p80,forward_backward_ms_p20,forward_backward_ms_p50,forward_backward_ms_p80,training_step_ms_p20,training_step_ms_p50,training_step_ms_p80,warmup,measurement,measurement_unit,timer,graph_break_count,unique_graph_count,peak_allocated_mib,peak_reserved_mib,status,error
attention_eager_s512_d64,attention,eager,,512,64,1,bfloat16,True,,,,,,,0.03379200026392937,0.03481600061058998,0.035840000957250595,0.20684799551963806,0.21347200125455856,0.22441600263118744,0.5929151892662048,0.6069440245628357,0.6241599798202515,,,,100,300,milliseconds,triton.testing.do_bench,0,0,19.8798828125,26.0,success,
attention_compiled_s512_d64,attention,compiled,,512,64,1,bfloat16,True,inductor,False,True,19377.384294755757,497.0195731148124,19874.40386787057,0.014336000196635723,0.015359999611973763,0.015359999611973763,0.03171199932694435,0.03174399957060814,0.03174399957060814,0.23858560025691988,0.27033600211143494,0.2826240062713623,,,,100,300,milliseconds,triton.testing.do_bench,0,1,18.3818359375,24.0,success,
attention_eager_s2048_d128,attention,eager,,2048,128,1,bfloat16,True,,,,,,,0.10847999900579453,0.1085439994931221,0.10956799983978271,0.19660800695419312,0.19678399711847305,0.19763199985027313,0.43929600715637207,0.44441598653793335,0.45343360900878904,,,,100,300,milliseconds,triton.testing.do_bench,0,0,71.26953125,86.0,success,
attention_compiled_s2048_d128,attention,compiled,,2048,128,1,bfloat16,True,inductor,False,True,2849.525193683803,663.3784333243966,3512.9036270081997,0.04678399860858917,0.04710400104522705,0.04710400104522705,0.10035199671983719,0.1013759970664978,0.1013759970664978,0.37338239550590513,0.38707199692726135,0.40060800313949585,,,,100,300,milliseconds,triton.testing.do_bench,0,1,47.27734375,66.0,success,
attention_eager_s8192_d128,attention,eager,,8192,128,1,bfloat16,True,,,,,,,2.214911937713623,2.2207679748535156,2.224128007888794,4.874252700805664,4.876287937164307,4.878335952758789,7.0215678215026855,7.023808002471924,7.025951862335205,,,,100,300,milliseconds,triton.testing.do_bench,0,0,860.328125,982.0,success,
attention_compiled_s8192_d128,attention,compiled,,8192,128,1,bfloat16,True,inductor,False,True,3229.7302102670074,650.7845390588045,3880.514749325812,0.7096319794654846,0.711679995059967,0.7135999798774719,1.9374079704284668,1.9394559860229492,1.9404799938201904,2.5969536304473877,2.599936008453369,2.602188730239868,,,,100,300,milliseconds,triton.testing.do_bench,0,1,476.359375,542.0,success,
model_eager_s512_d64,model,eager,small,512,64,1,bf16_autocast_fp32_params,True,,,,,,,16.692633056640624,16.78940773010254,16.952915954589844,27.713331604003905,27.784111976623535,27.927117538452148,45.337318420410156,45.5930233001709,45.85103225708008,57.10330810546875,57.205759048461914,57.54652862548828,5,10,steps,torch.cuda.Event,0,0,2523.14013671875,2822.0,success,
model_compiled_s512_d64,model,compiled,small,512,64,1,bf16_autocast_fp32_params,True,inductor,False,False,26461.94169204682,,,,,,,,,,,,,,,5,10,steps,torch.cuda.Event,,,1415.0595703125,1504.0,error:AssertionError,AssertionError
